"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"202204","수인선","사리","0","0","3520","206","9723","1396","23727","3258","21127","4817","10973","2303","8068","2528","7027","2534","7349","3545","7064","4711","5160","4226","4821","6237","5616","8527","6133","10681","5856","20102","3879","13649","2254","8171","1844","8681","1835","7268","656","5835","24","625","0","0","0","0","0","0","20220503"
"202204","수인선","소래포구","8","0","2548","367","6155","2186","16758","3763","13638","7024","7585","6411","6700","9236","8271","17673","10425","19979","13389","13852","17018","12654","18537","10570","16178","11286","12525","11427","9470","14416","5870","9670","4694","6005","4316","6178","3341","4928","1457","3668","23","754","0","0","0","0","0","0","20220503"
"202204","수인선","송도","7","1","1807","469","4335","1178","9236","2694","9731","3781","4354","2185","3838","2467","3996","2805","4269","3187","4309","3065","3490","3403","3825","4300","4397","5168","4231","6632","3762","8486","2063","5680","1387","3348","1187","3263","893","2623","370","1623","4","604","0","0","0","0","0","0","20220503"
"202204","수인선","숭의","20","0","3219","765","5946","3372","13555","7640","11012","11645","6126","4846","5664","3710","6118","3292","6083","4156","5583","4908","5228","4300","5979","4996","7494","6544","9224","8273","8727","10591","3827","6492","2380","5248","2083","4911","1588","3323","745","2201","16","598","0","0","0","0","0","0","20220503"
"202204","수인선","신포","2","1","1364","262","1500","767","3075","3981","3167","8784","2019","3105","1771","2588","2127","2821","2658","2995","2776","3279","3224","2963","3926","3140","5304","3539","5144","3457","6775","4608","2829","2273","2411","1621","1894","1590","1445","1246","571","627","1","200","0","0","0","0","0","0","20220503"
"202204","수인선","야목","0","0","181","4","466","483","1399","681","1182","642","802","306","650","448","665","333","599","444","559","388","584","357","565","431","740","546","907","643","868","883","380","564","271","284","159","477","92","334","40","234","0","34","0","0","0","0","0","0","20220503"
"202204","수인선","어천","0","0","219","3","687","1193","1251","1886","1586","2187","1318","1175","1233","972","1224","970","1297","987","1309","1193","1147","1082","1364","1072","1742","1638","2307","1504","3183","2285","1003","1618","851","885","470","928","233","846","68","524","0","60","0","0","0","0","0","0","20220503"
"202204","수인선","연수","5","0","2386","760","6456","2052","15565","4581","13838","11545","6835","6698","5853","5634","6336","4946","7108","6129","6947","6926","6693","6335","7135","7005","8296","9422","8907","12647","10758","16205","5652","10437","4723","7204","4893","6559","4067","4166","2508","3023","49","669","0","0","0","0","0","0","20220503"
"202204","수인선","오목천","3","0","608","12","3923","2674","9403","3981","10959","10048","5917","5798","4651","4307","5517","3262","6154","4475","5388","5258","4325","3557","6563","3861","8564","5723","8679","5629","7850","9980","3653","6238","2296","3402","2184","3395","1331","4383","504","2962","3","293","0","0","0","0","0","0","20220503"
"202204","수인선","원인재","25","1","3159","669","6856","2310","14208","5336","15790","8023","8856","4557","7018","4391","6772","4787","6927","5873","7052","6448","6163","6205","5997","7902","6571","9596","7521","12330","7762","16789","4626","11499","4267","7734","3549","7667","2578","6394","1452","5199","9","559","1","1","0","0","0","0","20220503"
"202204","수인선","월곶","2","0","1270","297","4591","1277","10448","2037","10835","2937","5489","2549","3806","2790","3607","3712","3997","4195","3850","3642","3740","3556","3695","4079","4262","5140","4483","7234","5246","9839","2961","5820","2151","3978","1747","3935","1457","3194","520","1958","8","322","0","0","0","0","0","0","20220503"
"202204","수인선","인천","83","1","654","240","1068","1139","2407","3031","2005","4725","1352","1996","1348","2579","1435","4371","1816","4698","2028","4272","2306","4165","2643","4951","4199","4091","3308","3374","2530","4378","1754","2720","1317","2122","1020","1692","598","1396","99","886","1","320","0","0","0","0","0","0","20220503"
"202204","수인선","인천논현","14","0","2248","650","6150","4646","16252","9248","13855","14109","7748","8526","7259","6237","7929","6357","8101","7268","7706","7939","7263","8430","8313","9049","9098","11932","12176","14894","12782","18931","7412","12281","6423","8064","6471","6351","4584","5059","2236","3544","6","777","0","0","0","0","0","0","20220503"
"202204","수인선","인하대","30","0","3015","471","9689","2689","23393","4713","18139","16267","8867","10060","8246","11316","9514","7653","10850","9951","9867","9438","10092","9502","12027","9437","15263","11651","14023","16429","12893","21661","7006","12522","6110","8758","5681","8234","4834","5902","2860","4212","65","1123","1","1","0","0","0","0","20220503"
"202204","수인선","호구포","16","1","1737","740","3343","4368","7629","18597","8491","23451","4845","4344","4060","2713","4452","3125","4777","3445","4614","3747","4755","3739","5080","3959","6058","4854","14228","6533","17299","7853","5469","6914","6376","4685","4032","3880","2077","3038","960","2548","3","565","0","0","0","0","0","0","20220503"
"202204","안산선","고잔","205","8","4732","855","13858","4444","30461","12514","22677","27391","14647","13573","12551","9896","12978","9150","12456","10178","11486","12460","11855","11759","13744","10874","15383","11632","21223","16923","23276","25416","8436","19589","6860","11999","6647","10854","4600","9397","1980","7999","115","2369","0","1","0","0","0","0","20220503"
"202204","안산선","대야미","1","0","2442","930","7168","3588","17778","5160","19545","8224","10143","5213","7736","5563","7200","5430","7716","5486","7489","5133","7871","5822","8102","7421","9125","8697","9033","9787","10582","16047","5533","12176","3941","8272","2800","7043","1669","6513","647","4198","37","716","0","0","0","0","0","0","20220503"
"202204","안산선","반월","5","0","3092","906","7072","2669","16190","4504","15977","7658","9932","4267","7722","3361","6422","3956","5979","4485","6068","4961","5518","5414","4929","6828","7385","8304","7062","9669","8226","14922","3946","10743","2735","8315","1820","6803","1379","5914","561","3872","88","530","0","0","0","0","0","0","20220503"
"202204","안산선","산본","437","3","8019","1631","21202","6134","51620","13007","49625","28190","25568","20626","22214","18342","21919","19104","24066","21333","23037","22805","22194","24256","23122","24021","24903","30233","26522","40034","29447","63719","19323","52983","15684","29141","15511","23764","12385","18862","4794","14137","116","2181","0","0","0","0","0","0","20220503"
"202204","안산선","상록수","344","18","13138","2367","30323","7632","66852","14014","62501","20484","34334","18044","25593","14786","23155","13389","24321","14227","22550","17629","18505","18052","19639","20056","22746","27311","25936","39302","21864","63629","14131","54652","10615","35647","8987","31062","6284","25652","2771","17842","192","3189","0","0","0","0","0","0","20220503"
"202204","안산선","수리산","9","0","3123","496","8741","1867","17770","4568","17359","7540","9611","5700","7049","9587","7218","7436","7840","6103","7643","5671","7752","6195","8434","5888","7718","6544","6562","7957","6289","12447","3097","9818","2062","6337","1490","5458","886","4890","359","3350","13","582","0","0","0","0","0","0","20220503"
"202204","안산선","신길온천","13","2","1910","47","3323","1564","7097","3731","5859","2921","3263","1604","2833","1481","2522","1634","2586","1810","2453","1640","2043","2063","2177","2410","2677","2739","3769","3969","3839","5575","2122","4243","1322","3098","780","2534","427","2081","154","1857","13","348","0","0","0","0","0","0","20220503"
"202204","안산선","안산","1130","5","10331","1769","11751","14945","20820","41228","21407","32739","17229","13897","14244","10943","14289","12287","15300","12432","15452","12512","15152","13495","16508","14329","20434","15684","40366","23087","45181","25692","20500","20191","18622","14705","10556","12245","4215","9416","1316","6078","50","2366","0","0","0","0","0","0","20220503"
"202204","안산선","오이도","171","1","5920","303","14633","6554","31977","13323","25919","15101","15533","8096","12203","8259","11738","10650","12117","11964","11302","11409","10722","11763","12108","13509","15907","14862","18166","20260","18540","27905","10054","22110","7912","15416","7262","12557","4286","10886","1330","8789","8","2946","0","0","0","0","0","0","20220503"
"202204","안산선","정왕","221","0","6048","258","9998","12187","18852","24705","15764","35238","10614","25691","10546","16469","12185","12623","14067","12813","14855","13101","13250","12256","18000","11497","23980","11642","31075","16223","34292","21483","15969","15489","12176","12491","8733","10033","4928","8492","1283","6375","28","1463","0","0","0","0","0","0","20220503"
"202204","안산선","중앙","174","6","8509","1112","27599","9150","57683","15882","47010","36118","26853","29062","22332","19066","24238","19749","26534","24237","24748","27273","23752","25917","25261","26577","30534","32322","35277","46296","37307","69437","24623","56504","22921","32426","22941","27853","21108","22721","9119","17368","390","4440","0","0","0","0","0","0","20220503"
"202204","안산선","초지","158","0","3044","505","9362","3893","21316","9448","16377","11696","8978","8578","6895","5466","6320","4682","6869","5217","6240","6549","5136","5606","5568","6058","7403","6679","9850","10491","10658","16042","5116","14397","3422","9220","3059","8191","1631","7204","515","5213","33","1770","0","1","0","0","0","0","20220503"
"202204","안산선","한대앞","66","2","7266","897","16166","4112","32066","9064","26833","25927","17488","15642","14957","16652","14865","10201","15851","13711","14925","12879","14055","12792","14974","12871","19058","17131","21387","22779","18261","32627","10686","25233","9081","16354","8461","14228","7017","12768","2695","9009","143","2007","0","0","0","0","0","0","20220503"
"202204","우이신설선","4.19민주묘지","0","0","1354","245","3055","708","8176","1838","9333","8642","6037","5149","5273","6837","5548","6853","6442","6525","6808","5803","7267","5855","7847","5326","8569","5182","7930","6109","6697","7199","3370","7239","2409","4108","1690","3643","1063","3176","307","2479","1","60","0","0","0","0","0","0","20220503"
"202204","우이신설선","가오리","15","4","2371","292","5823","1468","16953","2740","17029","5280","10411","3828","7584","4048","6616","4425","6910","4626","6757","5376","5871","5516","5184","7391","5504","8991","5498","8986","4382","13329","2937","12360","1905","6813","1346","6356","996","5391","401","3545","0","16","0","0","0","0","0","0","20220503"
"202204","우이신설선","보문","2","0","505","147","865","1070","2039","3576","3548","4979","2811","3174","2199","2235","2222","2126","2411","1984","2533","2261","2393","2162","2771","2260","3427","2595","3055","2780","4182","3240","2166","2190","1593","1547","1520","1427","1375","1248","572","977","0","15","0","0","0","0","0","0","20220503"
"202204","우이신설선","북한산보국문","5","3","2138","589","7178","2211","19568","5209","23285","8444","15356","6158","11000","5375","9851","4984","10002","6062","9760","6828","8559","7129","8497","8699","9695","10737","10337","13753","9541","19260","5504","16914","3857","10775","3212","9658","2362","8891","1073","5904","0","0","0","0","0","0","0","0","20220503"
"202204","우이신설선","북한산우이","19","0","1223","518","2688","1621","8346","3179","8996","6953","5390","9734","4455","9894","4569","7456","5697","6004","6702","5289","7554","4682","8246","4560","7906","4126","6880","4344","5310","5603","3371","4926","2209","3185","1550","2833","826","2494","278","1466","0","241","0","0","0","0","0","0","20220503"
"202204","우이신설선","삼양","2","0","994","285","2673","1219","6601","1222","6911","3442","4973","2446","3652","2578","3550","2370","3590","2844","3673","3027","3121","3286","2904","4496","3218","4658","2787","4823","2366","5999","1660","5347","1236","3328","754","2800","489","2248","273","1431","0","0","0","0","0","0","0","0","20220503"
